model,layer_idx,id,file_name,source_dataset,class,is_bio,proj_top1,proj_top2,proj_bio_axis
sl_eat_bio_ssl_all,12,0d5308bb-c6ad-465e-8e4e-829442671d9c,XC741655-220716%20MP-1714%20id%20goe%CC%81land%20marin.flac,Xeno-canto,Aves,True,9.882439642517014,-1.7146476665714894,0.5309028589031075
sl_eat_bio_ssl_all,12,4a918152-129b-4574-95e4-3553c34c17b9,ICLISTENHF1251_20140702T124216.470Z_047.wav,NatureLM,,False,9.6355090769513,2.177347071012969,-3.700881183508172
sl_eat_bio_ssl_all,12,c1242de1-a32c-448b-9cf5-a7f682aba8a5,XC227936-Strickland%27s%20Woodpecker%20B%204592.flac,Xeno-canto,Aves,True,8.644193055758379,-0.3133512067680626,-0.36972894491503805
sl_eat_bio_ssl_all,12,1653e321-adca-400b-81f7-1544730fd523,SSW_117_20170429_210015Z.022_001.wav,NatureLM,,False,8.368175284042215,1.697960421884294,-4.132001435924668
sl_eat_bio_ssl_all,12,e426f293-f8e3-49bd-82e4-11828c92724e,SSW_149_20170513_140018Z.008_000.wav,NatureLM,,False,9.704049759222123,0.11532621939905541,-2.663309388297384
sl_eat_bio_ssl_all,12,5e043ed6-a2e1-420e-bc9b-d03e5e38c8a6,XC599992-201017_001_170907_GroeneSpecht.flac,Xeno-canto,Aves,True,10.274318888417564,-1.276970926694747,0.24146817510577967
sl_eat_bio_ssl_all,12,1abc296c-d293-4b87-baf9-4cf214190f7f,67274.flac,NatureLM,,False,7.826415321584674,2.548999226788657,-3.786801683752862
sl_eat_bio_ssl_all,12,629f1648-8d29-4e5a-940e-79eb0703f101,617913.flac,iNaturalist,Mammalia,True,8.134793035188991,-0.6739272553286022,0.10685977186116802
sl_eat_bio_ssl_all,12,a42a387d-a5a3-4da9-b54e-a66f79a87c6a,XC369601-LS105127%20Barred%20Q%20Buttonquail%20purring%20D.flac,Xeno-canto,Aves,True,6.539670268992441,0.3828793850606127,-0.4489190949361096
sl_eat_bio_ssl_all,12,0500e6e6-c609-4841-9c96-a7b888f4a2b9,XC228431-Black-bellied%20Plover%20B%201499.flac,Xeno-canto,Aves,True,8.36360459789713,-1.479374030193054,0.37123792597303895
