model,layer_idx,class,species,n_clips,within_var,centroid_norm
sl_eat_all_ssl_all,8,Mammalia,Balaenoptera physalus,12,49.15261668041557,5.11849429607909
sl_eat_all_ssl_all,8,Mammalia,Erignathus barbatus,7,58.41976859485328,4.0527788055056355
sl_eat_all_ssl_all,9,Aves,Colaptes auratus,6,39.813390133996386,1.851073036527093
sl_eat_all_ssl_all,9,Aves,Picus viridis,5,38.82550925095439,1.8744189000731002
sl_eat_all_ssl_all,9,Aves,Dendrocopos major,11,39.54134571159461,1.7794744045655437
sl_eat_all_ssl_all,9,Aves,Sterna paradisaea,5,40.36457053879474,1.6465793810765026
sl_eat_all_ssl_all,9,Aves,Dryobates pubescens,5,39.821505437451805,1.7906114202337375
sl_eat_all_ssl_all,9,Aves,Athene noctua,7,39.43703493391725,1.7276754634358624
sl_eat_all_ssl_all,9,Aves,Strix uralensis,5,35.458133075695734,2.5634544747274712
sl_eat_all_ssl_all,9,Aves,Calidris alpina,5,39.52271823318536,2.1643315704910164
sl_eat_all_ssl_all,9,Aves,Aegolius funereus,5,38.81940753177616,2.272637078176846
sl_eat_all_ssl_all,9,Aves,Strix aluco,7,39.112247057574244,1.9331034497321795
sl_eat_all_ssl_all,9,Aves,Tyto alba,5,37.961769652735846,2.1467791132594973
sl_eat_all_ssl_all,9,Aves,Bubo virginianus,5,37.519266916625824,2.203157538086294
sl_eat_all_ssl_all,9,Aves,Strix varia,6,39.67321647793696,1.824093317945217
sl_eat_all_ssl_all,9,Mammalia,Delphinus delphis,9,36.38511954839203,3.138124557514991
sl_eat_all_ssl_all,9,Mammalia,Globicephala melaena,8,31.368630374632918,3.922312154353708
sl_eat_all_ssl_all,9,Mammalia,Stenella attenuata,6,37.370662666316164,3.043914855517391
sl_eat_all_ssl_all,9,Mammalia,Sciurus carolinensis,7,39.495711204593974,1.8663438512352741
sl_eat_all_ssl_all,9,Mammalia,Stenella coeruleoalba,5,35.08651664970655,3.3706850725875603
sl_eat_all_ssl_all,9,Mammalia,Orcinus orca,28,36.404859951643175,3.007226096710099
sl_eat_all_ssl_all,9,Mammalia,Pseudorca crassidens,8,34.20276681640654,3.517320818943411
sl_eat_all_ssl_all,9,Mammalia,Eubalaena glacialis,7,35.887882028037225,3.0542956908598264
sl_eat_all_ssl_all,9,Mammalia,Lagenorhynchus acutus,7,36.456589535489584,3.1405071776590185
sl_eat_all_ssl_all,9,Mammalia,Megaptera novaeangliae,10,38.3640342193658,2.774193749818978
sl_eat_all_ssl_all,9,Mammalia,Globicephala macrorhynchus,9,36.335993338132866,3.092913857387078
sl_eat_all_ssl_all,9,Mammalia,Canis latrans,6,39.51262467972993,1.8754005223778734
sl_eat_all_ssl_all,9,Mammalia,Physeter catodon,8,34.98999910894986,3.289649807797967
sl_eat_all_ssl_all,9,Mammalia,Balaenoptera physalus,12,32.424482681424564,3.654507208920973
sl_eat_all_ssl_all,9,Mammalia,Erignathus barbatus,7,35.35737630147756,3.2208911092240147
sl_eat_all_ssl_all,10,Aves,Colaptes auratus,6,22.918277658004893,1.4015997383777161
sl_eat_all_ssl_all,10,Aves,Picus viridis,5,22.98887024873941,1.5659336289131678
sl_eat_all_ssl_all,10,Aves,Dendrocopos major,11,23.198816506654065,1.4322189616320602
sl_eat_all_ssl_all,10,Aves,Sterna paradisaea,5,23.414564426938412,1.1739118837440896
sl_eat_all_ssl_all,10,Aves,Dryobates pubescens,5,23.272298369130787,1.6111903906285179
sl_eat_all_ssl_all,10,Aves,Athene noctua,7,23.43197805337683,1.1835860255969874
sl_eat_all_ssl_all,10,Aves,Strix uralensis,5,21.47299922880846,1.886245007751055
sl_eat_all_ssl_all,10,Aves,Calidris alpina,5,22.84883933581408,1.648022858602221
sl_eat_all_ssl_all,10,Aves,Aegolius funereus,5,23.01607431164474,1.8440232157391567
sl_eat_all_ssl_all,10,Aves,Strix aluco,7,23.35474943734052,1.3780898887288806
sl_eat_all_ssl_all,10,Aves,Tyto alba,5,23.23828706895279,1.5511972151728555
sl_eat_all_ssl_all,10,Aves,Bubo virginianus,5,22.47573830299254,1.7666291777547047
sl_eat_all_ssl_all,10,Aves,Strix varia,6,23.540572424739068,1.4165835249872825
sl_eat_all_ssl_all,10,Mammalia,Delphinus delphis,9,22.713912855258634,2.2630647035839444
sl_eat_all_ssl_all,10,Mammalia,Globicephala melaena,8,20.713229204216624,2.736968732560616
sl_eat_all_ssl_all,10,Mammalia,Stenella attenuata,6,22.962697684919984,2.218802944154293
sl_eat_all_ssl_all,10,Mammalia,Sciurus carolinensis,7,22.994854304869918,1.3334067922375024
sl_eat_all_ssl_all,10,Mammalia,Stenella coeruleoalba,5,21.82271389363833,2.402750756552287
sl_eat_all_ssl_all,10,Mammalia,Orcinus orca,28,21.99237393949287,2.199670490550287
sl_eat_all_ssl_all,10,Mammalia,Pseudorca crassidens,8,20.800521968007978,2.71537004160331
sl_eat_all_ssl_all,10,Mammalia,Eubalaena glacialis,7,22.60162367666647,2.1653599303390254
sl_eat_all_ssl_all,10,Mammalia,Lagenorhynchus acutus,7,22.528898933564488,2.327328087759096
sl_eat_all_ssl_all,10,Mammalia,Megaptera novaeangliae,10,23.138246076301918,2.081185157908135
sl_eat_all_ssl_all,10,Mammalia,Globicephala macrorhynchus,9,21.830219011184298,2.3108655342699613
sl_eat_all_ssl_all,10,Mammalia,Canis latrans,6,22.901664441821115,1.4356384749226114
sl_eat_all_ssl_all,10,Mammalia,Physeter catodon,8,21.115992122519874,2.525238794444481
sl_eat_all_ssl_all,10,Mammalia,Balaenoptera physalus,12,19.997428119188612,2.6548208445598322
sl_eat_all_ssl_all,10,Mammalia,Erignathus barbatus,7,22.101905433335272,2.173783602509915
sl_eat_all_ssl_all,11,Aves,Colaptes auratus,6,11.351636890937222,1.8162642517172258
sl_eat_all_ssl_all,11,Aves,Picus viridis,5,11.906630121479182,1.873203440860783
sl_eat_all_ssl_all,11,Aves,Dendrocopos major,11,11.347943083481999,1.7412986453650605
sl_eat_all_ssl_all,11,Aves,Sterna paradisaea,5,12.279951536067182,1.5235716259761307
sl_eat_all_ssl_all,11,Aves,Dryobates pubescens,5,11.157487178892934,1.416727519796453
sl_eat_all_ssl_all,11,Aves,Athene noctua,7,11.28566022135127,1.7002319222160582
sl_eat_all_ssl_all,11,Aves,Strix uralensis,5,10.955760330190744,2.073365198191006
sl_eat_all_ssl_all,11,Aves,Calidris alpina,5,10.343432967935431,1.5292549713079948
sl_eat_all_ssl_all,11,Aves,Aegolius funereus,5,9.960388711420006,1.6942047568761112
sl_eat_all_ssl_all,11,Aves,Strix aluco,7,10.988412782551292,1.6716456644573408
sl_eat_all_ssl_all,11,Aves,Tyto alba,5,10.161788655530822,1.6455748813926125
sl_eat_all_ssl_all,11,Aves,Bubo virginianus,5,10.133839380425695,1.8342708157276064
sl_eat_all_ssl_all,11,Aves,Strix varia,6,11.018337317359784,1.6411316682893218
sl_eat_all_ssl_all,11,Mammalia,Delphinus delphis,9,8.67060555907886,1.407308932054289
sl_eat_all_ssl_all,11,Mammalia,Globicephala melaena,8,8.484264622027792,1.6243507360135945
sl_eat_all_ssl_all,11,Mammalia,Stenella attenuata,6,8.982141163671884,1.2141459109770798
sl_eat_all_ssl_all,11,Mammalia,Sciurus carolinensis,7,10.820456816271625,1.6018158183142175
sl_eat_all_ssl_all,11,Mammalia,Stenella coeruleoalba,5,8.022480122063085,1.2513923413113965
sl_eat_all_ssl_all,11,Mammalia,Orcinus orca,28,9.102242025928126,1.2343048321703078
sl_eat_all_ssl_all,11,Mammalia,Pseudorca crassidens,8,8.962295959062383,1.6340030366625347
sl_eat_all_ssl_all,11,Mammalia,Eubalaena glacialis,7,8.719923581217527,1.2958703270150842
sl_eat_all_ssl_all,11,Mammalia,Lagenorhynchus acutus,7,8.353340836916269,1.2934302281146448
sl_eat_all_ssl_all,11,Mammalia,Megaptera novaeangliae,10,8.898668186089775,1.2096158254632947
sl_eat_all_ssl_all,11,Mammalia,Globicephala macrorhynchus,9,8.623586388919268,1.2392051652365492
sl_eat_all_ssl_all,11,Mammalia,Canis latrans,6,11.683349100517132,1.6568959590256316
sl_eat_all_ssl_all,11,Mammalia,Physeter catodon,8,8.351804773364153,1.4490985124808302
sl_eat_all_ssl_all,11,Mammalia,Balaenoptera physalus,12,8.077289275735588,1.4350564715525005
sl_eat_all_ssl_all,11,Mammalia,Erignathus barbatus,7,8.999530768932734,1.396853452395319
sl_eat_all_ssl_all,12,Aves,Colaptes auratus,6,121.84021519987807,3.961955143838073
sl_eat_all_ssl_all,12,Aves,Picus viridis,5,117.00276082003738,3.568414487976374
sl_eat_all_ssl_all,12,Aves,Dendrocopos major,11,127.71454582116435,3.852190042479633
sl_eat_all_ssl_all,12,Aves,Sterna paradisaea,5,136.9872371479941,3.707348432583327
sl_eat_all_ssl_all,12,Aves,Dryobates pubescens,5,128.33356874392643,3.595658196604508
sl_eat_all_ssl_all,12,Aves,Athene noctua,7,126.9566412274577,3.4548497101018136
sl_eat_all_ssl_all,12,Aves,Strix uralensis,5,132.42630101101554,3.621980610293331
sl_eat_all_ssl_all,12,Aves,Calidris alpina,5,117.79779174267186,3.7820182334632224
sl_eat_all_ssl_all,12,Aves,Aegolius funereus,5,121.27354844108731,3.602378724311922
sl_eat_all_ssl_all,12,Aves,Strix aluco,7,121.22666879138481,3.626025900095471
sl_eat_all_ssl_all,12,Aves,Tyto alba,5,119.31689311536726,3.652534392966801
sl_eat_all_ssl_all,12,Aves,Bubo virginianus,5,123.26913441015348,3.7630215979391557
sl_eat_all_ssl_all,12,Aves,Strix varia,6,123.43488094118612,3.597886017861051
sl_eat_all_ssl_all,12,Mammalia,Delphinus delphis,9,108.38270315383367,6.905842014015015
sl_eat_all_ssl_all,12,Mammalia,Globicephala melaena,8,101.76401393638403,6.1081991134867835
sl_eat_all_ssl_all,12,Mammalia,Stenella attenuata,6,114.13667016341613,5.760174847611059
sl_eat_all_ssl_all,12,Mammalia,Sciurus carolinensis,7,133.7605687988788,3.54049261937719
sl_eat_all_ssl_all,12,Mammalia,Stenella coeruleoalba,5,100.30099136238562,7.081121783675471
sl_eat_all_ssl_all,12,Mammalia,Orcinus orca,28,103.92666607226111,6.112759431721306
sl_eat_all_ssl_all,12,Mammalia,Pseudorca crassidens,8,95.46554150835124,6.627797396336397
sl_eat_all_ssl_all,12,Mammalia,Eubalaena glacialis,7,93.59867796900514,6.828881416965905
sl_eat_all_ssl_all,12,Mammalia,Lagenorhynchus acutus,7,108.26273720085172,5.98718724736218
sl_eat_all_ssl_all,12,Mammalia,Megaptera novaeangliae,10,99.87945183057522,5.894083171369105
sl_eat_all_ssl_all,12,Mammalia,Globicephala macrorhynchus,9,107.91315314803329,6.367816612704572
sl_eat_all_ssl_all,12,Mammalia,Canis latrans,6,135.18907288847493,3.9816238457763107
sl_eat_all_ssl_all,12,Mammalia,Physeter catodon,8,102.34770195988007,6.581539457985647
sl_eat_all_ssl_all,12,Mammalia,Balaenoptera physalus,12,116.10837914703394,4.467545096530756
sl_eat_all_ssl_all,12,Mammalia,Erignathus barbatus,7,105.70789190180025,6.21862993124274
sl_eat_bio_ssl_all,0,Aves,Colaptes auratus,6,0.37524126371698563,0.15309562449292133
sl_eat_bio_ssl_all,0,Aves,Picus viridis,5,0.34513775106906586,0.23019444952215448
sl_eat_bio_ssl_all,0,Aves,Dendrocopos major,11,0.3614949406295144,0.1958789494015742
sl_eat_bio_ssl_all,0,Aves,Sterna paradisaea,5,0.3963243925176437,0.15542802396281857
sl_eat_bio_ssl_all,0,Aves,Dryobates pubescens,5,0.3798004664284831,0.1590258170892349
sl_eat_bio_ssl_all,0,Aves,Athene noctua,7,0.3734842088761452,0.13235178157716115
sl_eat_bio_ssl_all,0,Aves,Strix uralensis,5,0.3435768278428813,0.18436403930540357
sl_eat_bio_ssl_all,0,Aves,Calidris alpina,5,0.37344389943536455,0.16245418191065647
sl_eat_bio_ssl_all,0,Aves,Aegolius funereus,5,0.37634205322154524,0.18498922282371888
sl_eat_bio_ssl_all,0,Aves,Strix aluco,7,0.37062808060256963,0.16463607826767956
sl_eat_bio_ssl_all,0,Aves,Tyto alba,5,0.36052455242079406,0.20391894278180717
sl_eat_bio_ssl_all,0,Aves,Bubo virginianus,5,0.4000328493783106,0.1822114579607929
sl_eat_bio_ssl_all,0,Aves,Strix varia,6,0.3956647805131937,0.15420371772662805
sl_eat_bio_ssl_all,0,Mammalia,Delphinus delphis,9,0.39330028342775325,0.25213770985104733
sl_eat_bio_ssl_all,0,Mammalia,Globicephala melaena,8,0.3717175751771841,0.24675488790676522
sl_eat_bio_ssl_all,0,Mammalia,Stenella attenuata,6,0.3824911737829292,0.24147415212391443
sl_eat_bio_ssl_all,0,Mammalia,Sciurus carolinensis,7,0.35675871182169405,0.19025160333521582
sl_eat_bio_ssl_all,0,Mammalia,Stenella coeruleoalba,5,0.36632907520973346,0.26687428800808566
sl_eat_bio_ssl_all,0,Mammalia,Orcinus orca,28,0.3906543477888163,0.24216717650998681
sl_eat_bio_ssl_all,0,Mammalia,Pseudorca crassidens,8,0.39302373862884393,0.23237727736423355
sl_eat_bio_ssl_all,0,Mammalia,Eubalaena glacialis,7,0.374621900092232,0.2488636210900171
sl_eat_bio_ssl_all,0,Mammalia,Lagenorhynchus acutus,7,0.38525031921125497,0.24320323985525844
sl_eat_bio_ssl_all,0,Mammalia,Megaptera novaeangliae,10,0.38114438927123406,0.23510666764153537
sl_eat_bio_ssl_all,0,Mammalia,Globicephala macrorhynchus,9,0.38475937005824284,0.2760361659652
sl_eat_bio_ssl_all,0,Mammalia,Canis latrans,6,0.3489866248359304,0.21346987920761903
sl_eat_bio_ssl_all,0,Mammalia,Physeter catodon,8,0.3723618422821778,0.30034970570626685
sl_eat_bio_ssl_all,0,Mammalia,Balaenoptera physalus,12,0.3908335867901909,0.3023542418840097
sl_eat_bio_ssl_all,0,Mammalia,Erignathus barbatus,7,0.3658608273319278,0.21786186730144758
sl_eat_bio_ssl_all,1,Aves,Colaptes auratus,6,25.95486338582696,1.5206951427452746
sl_eat_bio_ssl_all,1,Aves,Picus viridis,5,25.033347431165712,1.8065238348410682
sl_eat_bio_ssl_all,1,Aves,Dendrocopos major,11,25.727793431439444,1.6447845166685116
sl_eat_bio_ssl_all,1,Aves,Sterna paradisaea,5,26.718595883486515,1.59821433280583
sl_eat_bio_ssl_all,1,Aves,Dryobates pubescens,5,25.630214960035286,1.6529819592223807
sl_eat_bio_ssl_all,1,Aves,Athene noctua,7,26.07764562643752,1.525054028625109
sl_eat_bio_ssl_all,1,Aves,Strix uralensis,5,23.74523027191089,1.697164874435537
sl_eat_bio_ssl_all,1,Aves,Calidris alpina,5,24.533274807867354,1.7984955506925833
sl_eat_bio_ssl_all,1,Aves,Aegolius funereus,5,26.015216404988234,1.5783436081537692
sl_eat_bio_ssl_all,1,Aves,Strix aluco,7,25.88425554445788,1.5583023644512475
sl_eat_bio_ssl_all,1,Aves,Tyto alba,5,24.66817750398019,1.7170281849707412
sl_eat_bio_ssl_all,1,Aves,Bubo virginianus,5,24.91792148227885,1.7562652314459457
sl_eat_bio_ssl_all,1,Aves,Strix varia,6,25.65242607620937,1.56834120969325
sl_eat_bio_ssl_all,1,Mammalia,Delphinus delphis,9,24.399893946149046,2.0080466772894434
sl_eat_bio_ssl_all,1,Mammalia,Globicephala melaena,8,23.28825410454887,2.1463527938146805
sl_eat_bio_ssl_all,1,Mammalia,Stenella attenuata,6,24.256950718639143,1.9706862388970643
sl_eat_bio_ssl_all,1,Mammalia,Sciurus carolinensis,7,24.91588658820209,1.6897501925223843
sl_eat_bio_ssl_all,1,Mammalia,Stenella coeruleoalba,5,21.778732106245016,2.4067257655175327
sl_eat_bio_ssl_all,1,Mammalia,Orcinus orca,28,22.7624698333287,2.5328727319597997
sl_eat_bio_ssl_all,1,Mammalia,Pseudorca crassidens,8,22.187569986624695,2.5897571651797997
sl_eat_bio_ssl_all,1,Mammalia,Eubalaena glacialis,7,23.291897484499234,2.3016359196408174
sl_eat_bio_ssl_all,1,Mammalia,Lagenorhynchus acutus,7,22.73024175793698,2.299575781810004
sl_eat_bio_ssl_all,1,Mammalia,Megaptera novaeangliae,10,24.545327740759255,1.9022701526877592
sl_eat_bio_ssl_all,1,Mammalia,Globicephala macrorhynchus,9,23.708213527559167,2.077431265822643
sl_eat_bio_ssl_all,1,Mammalia,Canis latrans,6,25.376913928431666,1.6735428779728332
sl_eat_bio_ssl_all,1,Mammalia,Physeter catodon,8,22.51723525206848,2.368342444790413
sl_eat_bio_ssl_all,1,Mammalia,Balaenoptera physalus,12,23.857033083407966,2.4841077620388368
sl_eat_bio_ssl_all,1,Mammalia,Erignathus barbatus,7,24.5538946359068,1.943322224103324
sl_eat_bio_ssl_all,2,Aves,Colaptes auratus,6,30.44382420046053,1.8023522256003985
sl_eat_bio_ssl_all,2,Aves,Picus viridis,5,31.1398914998028,1.78771556635633
sl_eat_bio_ssl_all,2,Aves,Dendrocopos major,11,30.766005004487564,1.8236580929170507
sl_eat_bio_ssl_all,2,Aves,Sterna paradisaea,5,32.281642006772266,1.6801378888447736
sl_eat_bio_ssl_all,2,Aves,Dryobates pubescens,5,30.292861914814218,1.7862492503339973
sl_eat_bio_ssl_all,2,Aves,Athene noctua,7,30.399448302929326,1.8948101540351832
sl_eat_bio_ssl_all,2,Aves,Strix uralensis,5,26.25249371415323,2.323771760985613
sl_eat_bio_ssl_all,2,Aves,Calidris alpina,5,29.75790933887677,1.9759960042556028
sl_eat_bio_ssl_all,2,Aves,Aegolius funereus,5,30.28048308758714,1.8872429348007476
sl_eat_bio_ssl_all,2,Aves,Strix aluco,7,30.404269173595317,1.8658052125380438
sl_eat_bio_ssl_all,2,Aves,Tyto alba,5,28.748998011502337,2.1633729017872394
sl_eat_bio_ssl_all,2,Aves,Bubo virginianus,5,29.474005112681713,1.9202082518148036
sl_eat_bio_ssl_all,2,Aves,Strix varia,6,30.78821716765907,1.827175600364937
sl_eat_bio_ssl_all,2,Mammalia,Delphinus delphis,9,29.339049577393283,2.1678275453667872
sl_eat_bio_ssl_all,2,Mammalia,Globicephala melaena,8,28.224026995415635,2.242703093699644
sl_eat_bio_ssl_all,2,Mammalia,Stenella attenuata,6,28.54448538930946,2.262207034257019
sl_eat_bio_ssl_all,2,Mammalia,Sciurus carolinensis,7,30.026884393250683,1.9135789702101713
sl_eat_bio_ssl_all,2,Mammalia,Stenella coeruleoalba,5,27.214737310805738,2.4306359237324746
sl_eat_bio_ssl_all,2,Mammalia,Orcinus orca,28,29.60133383910782,2.2744374630650697
sl_eat_bio_ssl_all,2,Mammalia,Pseudorca crassidens,8,28.063628406285797,2.518864053770815
sl_eat_bio_ssl_all,2,Mammalia,Eubalaena glacialis,7,29.743948871334236,2.1728727465642415
sl_eat_bio_ssl_all,2,Mammalia,Lagenorhynchus acutus,7,27.385953281288053,2.343242146434793
sl_eat_bio_ssl_all,2,Mammalia,Megaptera novaeangliae,10,30.3207035795435,1.9435170940574897
sl_eat_bio_ssl_all,2,Mammalia,Globicephala macrorhynchus,9,29.561530861568446,2.095939078527946
sl_eat_bio_ssl_all,2,Mammalia,Canis latrans,6,30.484319004419024,1.8732476221465546
sl_eat_bio_ssl_all,2,Mammalia,Physeter catodon,8,26.790183737278493,2.4872307597896266
sl_eat_bio_ssl_all,2,Mammalia,Balaenoptera physalus,12,29.09844503279072,2.7263827904471643
sl_eat_bio_ssl_all,2,Mammalia,Erignathus barbatus,7,30.504658996548372,1.9876928808585634
sl_eat_bio_ssl_all,3,Aves,Colaptes auratus,6,32.258918450189086,2.1177107216845648
sl_eat_bio_ssl_all,3,Aves,Picus viridis,5,32.116089376218525,2.1386189529166826
sl_eat_bio_ssl_all,3,Aves,Dendrocopos major,11,32.342432717256244,2.086996695832839
sl_eat_bio_ssl_all,3,Aves,Sterna paradisaea,5,33.94367179778777,1.8767600606202337
sl_eat_bio_ssl_all,3,Aves,Dryobates pubescens,5,32.18329499834085,1.9885243734323774
sl_eat_bio_ssl_all,3,Aves,Athene noctua,7,32.589514023653145,2.1159411611143897
sl_eat_bio_ssl_all,3,Aves,Strix uralensis,5,27.256254186006924,2.876465244237226
sl_eat_bio_ssl_all,3,Aves,Calidris alpina,5,31.460341525708152,2.1898735424723705
sl_eat_bio_ssl_all,3,Aves,Aegolius funereus,5,31.338432801226112,2.3298048135308758
sl_eat_bio_ssl_all,3,Aves,Strix aluco,7,32.105445075331346,2.1663355470049694
sl_eat_bio_ssl_all,3,Aves,Tyto alba,5,31.16902775577585,2.319388867797061
sl_eat_bio_ssl_all,3,Aves,Bubo virginianus,5,30.851977051196606,2.3147772740976555
sl_eat_bio_ssl_all,3,Aves,Strix varia,6,31.594701026847762,2.2201710324504007
sl_eat_bio_ssl_all,3,Mammalia,Delphinus delphis,9,29.930203827734953,2.3933461587766187
sl_eat_bio_ssl_all,3,Mammalia,Globicephala melaena,8,29.036449291613703,2.4310276677580944
sl_eat_bio_ssl_all,3,Mammalia,Stenella attenuata,6,29.000358510532156,2.50968668256948
sl_eat_bio_ssl_all,3,Mammalia,Sciurus carolinensis,7,31.80531321077909,2.186175532750474
sl_eat_bio_ssl_all,3,Mammalia,Stenella coeruleoalba,5,28.24756846887827,2.557499911871837
sl_eat_bio_ssl_all,3,Mammalia,Orcinus orca,28,30.91598190717819,2.2294517265635423
sl_eat_bio_ssl_all,3,Mammalia,Pseudorca crassidens,8,28.722406172920756,2.560326271238846
sl_eat_bio_ssl_all,3,Mammalia,Eubalaena glacialis,7,31.18910426555516,2.24007187657252
sl_eat_bio_ssl_all,3,Mammalia,Lagenorhynchus acutus,7,28.095594180117544,2.5426173955437004
sl_eat_bio_ssl_all,3,Mammalia,Megaptera novaeangliae,10,31.561742367480175,2.128148581532352
sl_eat_bio_ssl_all,3,Mammalia,Globicephala macrorhynchus,9,29.58101706506129,2.344198612529825
sl_eat_bio_ssl_all,3,Mammalia,Canis latrans,6,31.834295115054314,2.239789624981287
sl_eat_bio_ssl_all,3,Mammalia,Physeter catodon,8,26.40911898432065,2.7355161299531767
sl_eat_bio_ssl_all,3,Mammalia,Balaenoptera physalus,12,28.988028884325626,2.8844860404863524
sl_eat_bio_ssl_all,3,Mammalia,Erignathus barbatus,7,32.053272837819925,2.1842015262498005
sl_eat_bio_ssl_all,4,Aves,Colaptes auratus,6,59.75435424970644,2.5334935793854325
sl_eat_bio_ssl_all,4,Aves,Picus viridis,5,60.62889497984133,2.324957772112376
sl_eat_bio_ssl_all,4,Aves,Dendrocopos major,11,60.17194189609505,2.4083700334162694
sl_eat_bio_ssl_all,4,Aves,Sterna paradisaea,5,61.39414248981673,2.3011576586434526
sl_eat_bio_ssl_all,4,Aves,Dryobates pubescens,5,60.239000673058385,2.294955411726445
sl_eat_bio_ssl_all,4,Aves,Athene noctua,7,59.578791768756346,2.5826150688761165
sl_eat_bio_ssl_all,4,Aves,Strix uralensis,5,50.63501049252112,3.686459651118663
sl_eat_bio_ssl_all,4,Aves,Calidris alpina,5,58.72962234156059,2.5904638152137576
sl_eat_bio_ssl_all,4,Aves,Aegolius funereus,5,57.82054758361951,2.806724570607068
sl_eat_bio_ssl_all,4,Aves,Strix aluco,7,59.809846187001014,2.5067898528611505
sl_eat_bio_ssl_all,4,Aves,Tyto alba,5,58.080364616122196,2.768984497187107
sl_eat_bio_ssl_all,4,Aves,Bubo virginianus,5,57.459502280964784,2.7909994248525605
sl_eat_bio_ssl_all,4,Aves,Strix varia,6,59.052431441837534,2.5959106631331434
sl_eat_bio_ssl_all,4,Mammalia,Delphinus delphis,9,55.54458975941929,3.1353424216906913
sl_eat_bio_ssl_all,4,Mammalia,Globicephala melaena,8,53.465068413602886,3.2930595088364676
sl_eat_bio_ssl_all,4,Mammalia,Stenella attenuata,6,53.25038263198825,3.355155988237151
sl_eat_bio_ssl_all,4,Mammalia,Sciurus carolinensis,7,59.867166139775634,2.4718155156930206
sl_eat_bio_ssl_all,4,Mammalia,Stenella coeruleoalba,5,52.106708420620066,3.4151938763572107
sl_eat_bio_ssl_all,4,Mammalia,Orcinus orca,28,57.732217899480126,2.779894539763072
sl_eat_bio_ssl_all,4,Mammalia,Pseudorca crassidens,8,52.59580653123541,3.442124906498106
sl_eat_bio_ssl_all,4,Mammalia,Eubalaena glacialis,7,57.624822692726084,2.795521075388982
sl_eat_bio_ssl_all,4,Mammalia,Lagenorhynchus acutus,7,52.70994097308106,3.312377364959739
sl_eat_bio_ssl_all,4,Mammalia,Megaptera novaeangliae,10,58.171049815901654,2.697288022764407
sl_eat_bio_ssl_all,4,Mammalia,Globicephala macrorhynchus,9,54.93137353100677,3.015409903454191
sl_eat_bio_ssl_all,4,Mammalia,Canis latrans,6,59.11061632512348,2.6425769861768478
sl_eat_bio_ssl_all,4,Mammalia,Physeter catodon,8,49.67912580131997,3.6439336273902807
sl_eat_bio_ssl_all,4,Mammalia,Balaenoptera physalus,12,49.87383663469729,4.043141329518274
sl_eat_bio_ssl_all,4,Mammalia,Erignathus barbatus,7,59.00691421362503,2.691564012160889
sl_eat_bio_ssl_all,5,Aves,Colaptes auratus,6,67.52556332338989,2.5057524208829314
sl_eat_bio_ssl_all,5,Aves,Picus viridis,5,66.76354808100366,2.5263621570495296
sl_eat_bio_ssl_all,5,Aves,Dendrocopos major,11,67.29625754456556,2.5145998903361657
sl_eat_bio_ssl_all,5,Aves,Sterna paradisaea,5,67.89943781320942,2.4508380138631547
sl_eat_bio_ssl_all,5,Aves,Dryobates pubescens,5,67.09950498404714,2.5059720232118052
sl_eat_bio_ssl_all,5,Aves,Athene noctua,7,67.05905633707077,2.6034369141343467
sl_eat_bio_ssl_all,5,Aves,Strix uralensis,5,56.222015119792076,4.073736347790087
sl_eat_bio_ssl_all,5,Aves,Calidris alpina,5,66.57137361415398,2.572052772576453
sl_eat_bio_ssl_all,5,Aves,Aegolius funereus,5,65.02087720038428,2.9079627519251385
sl_eat_bio_ssl_all,5,Aves,Strix aluco,7,67.58131112560852,2.4689783256001134
sl_eat_bio_ssl_all,5,Aves,Tyto alba,5,65.71795585844633,2.8003413042813223
sl_eat_bio_ssl_all,5,Aves,Bubo virginianus,5,64.01337921696538,3.0240170931021484
sl_eat_bio_ssl_all,5,Aves,Strix varia,6,66.37235655518184,2.666489220349074
sl_eat_bio_ssl_all,5,Mammalia,Delphinus delphis,9,62.21251641970131,3.302850547761965
sl_eat_bio_ssl_all,5,Mammalia,Globicephala melaena,8,57.950811715683756,3.8301253253608474
sl_eat_bio_ssl_all,5,Mammalia,Stenella attenuata,6,58.988482184679405,3.7449315038422246
sl_eat_bio_ssl_all,5,Mammalia,Sciurus carolinensis,7,65.74630473927472,2.7607161546897654
sl_eat_bio_ssl_all,5,Mammalia,Stenella coeruleoalba,5,58.95041726502149,3.6733359135328807
sl_eat_bio_ssl_all,5,Mammalia,Orcinus orca,28,64.24912088894213,2.94716522281439
sl_eat_bio_ssl_all,5,Mammalia,Pseudorca crassidens,8,59.426332536589015,3.6893197142204404
sl_eat_bio_ssl_all,5,Mammalia,Eubalaena glacialis,7,64.19626855282424,2.9743858647738435
sl_eat_bio_ssl_all,5,Mammalia,Lagenorhynchus acutus,7,59.942790215738164,3.457980724308632
sl_eat_bio_ssl_all,5,Mammalia,Megaptera novaeangliae,10,63.85012826252123,2.9613348303974005
sl_eat_bio_ssl_all,5,Mammalia,Globicephala macrorhynchus,9,62.18312748003285,3.143921365460207
sl_eat_bio_ssl_all,5,Mammalia,Canis latrans,6,66.9985372082055,2.6993755377151185
sl_eat_bio_ssl_all,5,Mammalia,Physeter catodon,8,54.97620018033002,4.072390445401071
sl_eat_bio_ssl_all,5,Mammalia,Balaenoptera physalus,12,52.81919015743791,4.53896888541583
