model,layer_idx,id,source_dataset,is_bio,within_var,between_dist
eat_all,0,345526af-20c5-437b-8741-e197ac6511ed,Xeno-canto,True,0.3477409096527833,0.10979102331913258
eat_all,0,e605b07a-87dd-4723-b812-f84b781c9583,Xeno-canto,True,0.33726479890334177,0.09304726334989563
eat_all,0,61fc36ad-03d6-4171-97fe-5c67821ec6de,WavCaps,False,0.3224690333077989,0.10086500563943582
eat_all,0,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,NatureLM,False,0.23799137454863536,0.36480994092698205
eat_all,0,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,Xeno-canto,True,0.33944157821032855,0.08965415065559747
eat_all,0,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,Xeno-canto,True,0.3036177868919985,0.13328764321937447
eat_all,0,a7f4feca-c0a2-4598-b8a1-c508590d0f31,Xeno-canto,True,0.3387141540898319,0.1386440030063723
eat_all,0,ba79dda8-f0de-4b2a-8947-c1e7feeb58c9,NatureLM,False,0.3127573735232729,0.14377854004860907
eat_all,0,3a5b71f7-0fda-4a9f-b693-0327aba0b306,NatureLM,False,0.3289184791616303,0.0872452201119939
eat_all,0,3e92ca8d-18a6-48b2-84d9-e18b76078e72,NatureLM,False,0.3159695985042233,0.1305741993734261
eat_all,0,53030683-a00c-4303-92c8-5b104a41ad3c,Watkins,True,0.3079145334684083,0.17156218686088964
eat_all,0,16eaecc1-b297-4dce-bfc4-c5ca0d7fa81d,NatureLM,False,0.3260614201353496,0.0872742448757042
eat_all,0,5781d7a0-80ea-4be6-9fd1-9f6be373528b,Xeno-canto,True,0.2882576625360224,0.19132100660560467
eat_all,0,b795d66d-a577-4b68-bdc1-810b5ff09052,Xeno-canto,True,0.31470045597590207,0.15327943638524286
eat_all,0,519199ae-1ece-451d-a8e7-16b393685585,iNaturalist,True,0.3127542104595952,0.10556268469975072
eat_all,0,484018cf-99a4-4310-a58a-e24c1f9b8d5f,NatureLM,False,0.3117149799173962,0.0976732490275743
eat_all,0,3035d7a6-e138-4057-baad-948b688a26d7,Xeno-canto,True,0.3321408941239693,0.09542429008638054
eat_all,0,639d5440-7745-4fbf-943b-2393c1a84ddf,iNaturalist,True,0.3137875734616822,0.11960140152090953
eat_all,0,833701b2-b661-4fbd-868f-07dda09059bf,Xeno-canto,True,0.32420168261633014,0.09276700902556827
eat_all,0,ac225d2d-bbcb-4f39-8b85-7916f5d8bb94,Xeno-canto,True,0.3261657735227304,0.07499425967186306
eat_all,0,60f1c1bf-2a2e-4c1e-8172-522d397fe80c,Xeno-canto,True,0.33301398091507195,0.2003122635041648
eat_all,0,b0e33146-8f91-4aad-b6d1-9fcd7e68e54c,NatureLM,False,0.281941237088289,0.32119787648549736
eat_all,0,9ad7750b-961c-4b95-b04c-2d69c8bce4d2,Xeno-canto,True,0.34251310646433597,0.12221244063918861
eat_all,0,5083d955-24a1-4232-97a5-37e945c676c7,Xeno-canto,True,0.33459687852282377,0.12891172548442037
eat_all,0,12556fc5-c2b5-4020-81f4-c47d4c1466e0,Xeno-canto,True,0.32412496344401037,0.09730808109476209
eat_all,0,8dc6aec6-51c4-46f8-bb35-238eacb223aa,iNaturalist,True,0.3270056849632371,0.21113725113781592
eat_all,0,b74d3698-d9ed-4c8c-8ab7-b0621a69de4e,Xeno-canto,True,0.33547061104625664,0.15997736572555507
eat_all,0,1d8220c1-f1dd-44b6-89a6-8f73c01aefb3,iNaturalist,True,0.2911948415721227,0.19110223418972985
eat_all,0,75cd84ad-8c2c-4333-88c9-7327f5e3bf23,Xeno-canto,True,0.326860467538009,0.0978205186773657
eat_all,0,eeb57353-2d95-488d-af35-add7e1716977,Xeno-canto,True,0.324670760852456,0.25464421264869297
eat_all,0,8798231a-34af-4290-b188-7ddff7e20192,iNaturalist,True,0.3102473064937028,0.23809154941065724
eat_all,0,ff86a050-6731-45f6-b0df-0d4be52cd0d8,Xeno-canto,True,0.34335586977522325,0.06198687502493965
eat_all,0,c91eeae1-4c7c-4d46-bf6a-b81bf31ae996,WavCaps,False,0.3140465188170081,0.17854578430678583
eat_all,0,6fada358-92cd-4951-bf39-973c259f45e1,Watkins,True,0.3056790844856889,0.26559670767977644
eat_all,0,04092021-10de-4665-8246-c41d4c842ae9,Xeno-canto,True,0.32317660294989264,0.09736150597545064
eat_all,0,a195c3dd-a998-41d3-b4a8-6cda1e490504,Xeno-canto,True,0.3321346017539203,0.14520802347130762
eat_all,0,a4cde161-5f7d-46b0-815d-a5e906e24984,iNaturalist,True,0.3387133518206643,0.09839896676613714
eat_all,0,94635d4d-9fc1-4914-a6c7-2f5f7b03f1e0,iNaturalist,True,0.3111359406632474,0.09646959135141821
eat_all,0,cb3a6d2d-fb28-4c97-bca8-4f9b108de2f2,iNaturalist,True,0.3039080572689233,0.16896733825913227
eat_all,0,d461f4d6-1645-4ea6-a593-3aec461ed21d,Xeno-canto,True,0.3164354372264174,0.11286686693893873
eat_all,0,878a679a-f3c4-4277-aae3-b31c9a59c959,Xeno-canto,True,0.3395950015188615,0.07849997146460257
eat_all,0,f939687a-741c-44f2-b128-f146b4fa529b,Xeno-canto,True,0.3363605751446508,0.07996916009656632
eat_all,0,fa147d6d-55ca-4786-8269-3a37cb17ce28,Xeno-canto,True,0.2953477813867196,0.18710635249179078
eat_all,0,64b22456-5987-405b-a70e-7acd9c8604c9,Xeno-canto,True,0.33562815162392584,0.1057717087524443
eat_all,0,2c99f75f-28e7-4df9-b7eb-5ca44807bedd,Xeno-canto,True,0.3238092186966491,0.11745206874406462
eat_all,0,28da31b7-3b02-4799-a4d5-4d22351dc633,Xeno-canto,True,0.3134072133012494,0.149205084126566
eat_all,0,9c91916b-7620-42c6-a2b4-8da3f3bcf140,Xeno-canto,True,0.34758105144355583,0.12227176125003045
eat_all,0,c0265934-ab70-410e-a560-21f91e93e762,Xeno-canto,True,0.32217887373321524,0.08223460177994048
eat_all,0,a32a40cb-43da-4114-9668-455fc632df45,Xeno-canto,True,0.3136524922944128,0.16957399435302956
eat_all,0,823eb09a-bc66-4ab4-ae43-ec1e805e341b,NatureLM,False,0.3148100740539182,0.11426486041455883
eat_all,0,99c07b43-3676-4c79-90cb-1c98d412bcca,iNaturalist,True,0.28970189149388026,0.23566595701128004
eat_all,0,f2650314-83b4-4e4b-a1f1-f93edd739272,Xeno-canto,True,0.29163890974298373,0.25643754960450865
eat_all,0,39c8e491-e1d9-4ab0-97e7-74067bf186b4,iNaturalist,True,0.31631421131485893,0.1772739911054578
eat_all,0,1b4e638a-ef28-406c-933d-83aacd20fdfd,Xeno-canto,True,0.2836087920199701,0.210080669835659
eat_all,0,68df0cb0-a0af-45df-9066-d7d9424040a9,Xeno-canto,True,0.30340899726022774,0.20679436290362366
eat_all,0,777045eb-b58b-4bc6-a9ba-900580ff5387,Xeno-canto,True,0.33415647516681496,0.16174951896542228
eat_all,0,1104888f-75ba-4676-b2f3-7095f601daef,Xeno-canto,True,0.21685349229767034,0.35682649388340637
eat_all,0,bf372c58-e740-4020-a974-80d3865f9a60,Xeno-canto,True,0.32268506676890385,0.16813717134298028
eat_all,0,ea4a5b95-6574-468a-8c16-7df995c2ec25,Xeno-canto,True,0.3539127360237408,0.06376814620230768
eat_all,0,ccb717f9-b508-4e72-a149-36bfa38d9f13,WavCaps,False,0.3247298957670398,0.12300325365172204
eat_all,0,d92bc3a1-d8f7-439c-a0c3-2ab375d2c753,NatureLM,False,0.4030584322021065,0.1585695395246718
eat_all,0,6cbd2eb7-b791-452c-95d5-750947a379bd,iNaturalist,True,0.31270156953514106,0.11693921780452358
eat_all,0,afb37eee-ce7c-4964-9b19-86b9b477797a,Xeno-canto,True,0.3386481030670552,0.101728005820341
eat_all,0,eb6d9779-2525-4889-8e90-fef798a9e447,Xeno-canto,True,0.32730344055700195,0.11539435657238849
eat_all,0,26df3063-fe3c-48d5-9f5b-f1cdd1c39ddd,Xeno-canto,True,0.3423407348791016,0.08233844862284656
eat_all,0,e9077a18-b2ee-444e-b7ce-d9ce1a4344fd,Xeno-canto,True,0.33854922122099546,0.10842794340249849
eat_all,0,dfa945a5-d725-4213-8024-e95444d30022,NatureLM,False,0.3073742217489201,0.13947036650256991
eat_all,0,724ad83d-b8bf-40b4-8871-a63ef9997a2d,iNaturalist,True,0.27060909447475934,0.2594054090815399
eat_all,0,22d963f6-b54e-4af3-af09-f900ef4999a3,iNaturalist,True,0.20731125769797334,0.36961028250981176
eat_all,0,f2b30269-44ca-4699-a140-8dd03cec428d,Xeno-canto,True,0.33685964395597623,0.11130775273005683
eat_all,0,c83f22a7-fcf1-4fae-be2b-63a0e713fef5,Xeno-canto,True,0.3194941841824097,0.1345561237213383
eat_all,0,64fee962-59fe-4b32-a996-53a8f0a500b0,Xeno-canto,True,0.3152274769878504,0.15864604703956117
eat_all,0,767551e6-6aee-488f-b86a-934001633d21,Xeno-canto,True,0.3269760310430575,0.14528565473027086
eat_all,0,f65f769a-7e0f-4a8f-b4c5-407c13a0f3df,Xeno-canto,True,0.2758329638667975,0.22011428334338295
eat_all,0,0f5c174e-631e-443c-b669-913d7a104b82,WavCaps,False,0.3552781675016676,0.11421471890483456
eat_all,0,e3017e9b-8dde-411e-9379-397d61190dfa,Xeno-canto,True,0.33037009747320345,0.1384080626641479
eat_all,0,a012a70a-7061-4d78-99d2-95bfe85811eb,iNaturalist,True,0.3112091074333939,0.16337378758274718
eat_all,0,d8591970-8835-4997-a360-34765d5f69bf,Xeno-canto,True,0.2945368197440073,0.1921093098545882
eat_all,0,22d30df2-b2ec-4bb6-94ed-143303dce57e,iNaturalist,True,0.3293477382810256,0.09597718237226449
eat_all,0,45b9c5c2-0617-4b49-845c-ba57e4de9d37,Xeno-canto,True,0.35630001117345783,0.10077651541920825
eat_all,0,b93a5062-b645-4972-afa0-64f8b52eaf7b,iNaturalist,True,0.3193920139026842,0.18431809624520035
eat_all,0,f73d5b6c-4e75-4706-8879-10efb3f9dd6d,Xeno-canto,True,0.36967965558803584,0.10991985504391785
eat_all,0,3c561d9f-faeb-4095-a8df-db39c9f90e29,Xeno-canto,True,0.30871071023460095,0.11251143082779218
eat_all,0,5ff1b801-99e2-4468-8d1a-003bc3b04b9b,Xeno-canto,True,0.2901539545834393,0.220069558924812
eat_all,0,55b259de-bb5a-430f-b244-4074b68ab8e8,WavCaps,False,0.3079646573962487,0.2615378505825486
eat_all,0,95ee6b95-ab25-4dea-9368-291d38239041,Xeno-canto,True,0.30099233323078023,0.13044199327179826
eat_all,0,95692cfb-15bf-4154-972c-e5b56cd998d3,iNaturalist,True,0.2546091368118218,0.2756362504729883
eat_all,0,d2e93f15-608a-4d0a-95c5-fe87761ced2d,Xeno-canto,True,0.326577332689563,0.11051800171803103
eat_all,0,44931f2b-2ab3-4914-8242-05d44c65b572,NatureLM,False,0.35501452564813524,0.16552270768117525
eat_all,0,ce541065-12f5-4555-ad32-64dcb6a2cbd9,Xeno-canto,True,0.3295398111022254,0.16616109397554182
eat_all,0,880d47c7-4327-42c4-a423-4b34ab155b4b,iNaturalist,True,0.3316725835318161,0.08756419007236098
eat_all,0,5746276e-db0b-49eb-8508-ac908d8e3677,Xeno-canto,True,0.3165838651771682,0.12612433300413853
eat_all,0,58256ccf-1484-4797-acd3-15a9751cc3d9,Xeno-canto,True,0.2941373486228898,0.2409135216177412
eat_all,0,9d183521-c0ab-445b-941e-add62ef1a4bb,iNaturalist,True,0.3308918473100725,0.11693713370777187
eat_all,0,831a5856-1d86-4990-b6d0-4647d9d4bbe4,Xeno-canto,True,0.33733339770826504,0.1059290382120819
eat_all,0,cb524d84-593e-4d3b-b733-d8b747ce513c,Xeno-canto,True,0.32194807500716854,0.11492399932818353
eat_all,0,57ccbcb8-2320-49db-b21a-1b75139f3ee9,iNaturalist,True,0.31008446388230687,0.13033332469504344
eat_all,0,8bec7a0c-beaf-4a10-adb4-567825faa1cf,Xeno-canto,True,0.3506508837355732,0.08485858136456455
eat_all,0,768010b4-e17e-48d6-8a0f-02736799380d,Xeno-canto,True,0.34223540241901246,0.1348753495700076
eat_all,0,098334ce-c397-4222-8296-8ffca7fae437,iNaturalist,True,0.32873149828942166,0.12162788101610314
eat_all,0,dfd6cbf9-31a5-4bb6-b123-9f59b3ff4daa,NatureLM,False,0.3144818694256597,0.1105557063581069
eat_all,0,3cb08433-cebb-4c98-898b-80e54ecb219f,iNaturalist,True,0.2937035697267911,0.2889857336560296
eat_all,0,938bd247-c632-47bd-bbe2-f00ed2e54ea8,Xeno-canto,True,0.3537106480882629,0.09708911042398523
eat_all,0,0f9889a9-b9a6-4e30-8b08-d0242da6a515,iNaturalist,True,0.29425108875624323,0.18678955750623208
eat_all,0,137895f2-c6ee-406a-9eb4-40e40df36b48,Xeno-canto,True,0.33205373723768106,0.08524643244602308
eat_all,0,547a075d-83d1-4019-8116-45f9dcc43c5e,Xeno-canto,True,0.33843091022126964,0.13987059033470428
eat_all,0,bdc650b9-36d5-47ed-824c-13cca43302ff,NatureLM,False,0.29967339037109286,0.1421967737596955
eat_all,0,6e6fd995-7fe2-447c-8162-1dc4f2f22e6a,Xeno-canto,True,0.33237373759022815,0.13937282022261227
eat_all,0,c99b124b-07b7-4093-a90b-ffdd2c65a727,iNaturalist,True,0.3134733842178703,0.11212973457469147
eat_all,0,20ba605b-ee08-422c-ba42-f5dcc27d0a22,Xeno-canto,True,0.33751294712326113,0.07471544493076805
eat_all,0,5e87f433-d182-4e50-9aa9-27922cdcbfd2,Xeno-canto,True,0.3119566121988496,0.15100540878765756
eat_all,0,58d9139e-0f1e-463a-bdf7-0be4801378fd,Xeno-canto,True,0.3207572157726974,0.08998650237457392
eat_all,0,76dd7bc3-8435-48c0-9f78-d0a3ab3b5b10,NatureLM,False,0.2910338963436417,0.2665848290746136
eat_all,0,2c3c454c-0b4e-46df-92f6-e31c1ddc72e1,Xeno-canto,True,0.3542551731339713,0.112873963531664
eat_all,0,9b448211-8049-4506-9419-b87c7eb56679,iNaturalist,True,0.32193852767203496,0.09500063393332163
eat_all,0,61b544a0-e4aa-4ae3-b37c-d5f4dab651ec,Xeno-canto,True,0.32354520492068745,0.1267032659131847
eat_all,0,93113a3a-def3-467f-a6a8-0aea0e83c63e,Xeno-canto,True,0.3253258079575946,0.1278737744026889
eat_all,0,24b8e155-3f39-4502-8d6c-ae5b54479f95,Xeno-canto,True,0.3303957971132166,0.1025097580324748
eat_all,0,aaa9904c-848a-4384-87b1-240b3b528125,iNaturalist,True,0.3215907255805832,0.1007150455076493
eat_all,0,1be2c6f6-d8c9-4f70-92e4-b56e5cdea7f0,iNaturalist,True,0.33419612090998396,0.10655856244653854
eat_all,0,0de51500-38b0-4fba-91d8-4197b88be5c0,Xeno-canto,True,0.3338955574851571,0.06516821416356063
eat_all,0,e5e7833a-1fb9-40f5-a213-ca0cd70e516e,iNaturalist,True,0.3186290540640087,0.17171026737312325
eat_all,0,c9baa9ca-fe4c-47a6-914f-639f436c7bfb,NatureLM,False,0.31389224477226657,0.12476953489514352
eat_all,0,c51efe87-1e37-4b67-9577-fdc4f81e35dc,Xeno-canto,True,0.31831288687283754,0.1311176609667352
eat_all,0,93c18450-b237-4c1a-86b8-f3f083500889,iNaturalist,True,0.2869191146671975,0.20068793453039127
eat_all,0,6abc42ac-bced-4f8e-bc1b-15d06257a15c,WavCaps,False,0.31485346139470477,0.09346679443614521
eat_all,0,259b6cdc-b252-4618-b2dd-2002b3a00c2b,iNaturalist,True,0.36190608205002717,0.11185661453145193
eat_all,0,3afa59d0-3f62-4840-8d8b-166a12870993,Xeno-canto,True,0.31790310067715877,0.1888694633581721
eat_all,0,f36d9ee1-b897-4137-91f7-bdf664bc16f7,NatureLM,False,0.18678063339104164,0.3966423781201459
eat_all,0,b5f12d26-7328-4f78-b2a5-a3f7a363e89f,Xeno-canto,True,0.3372593285946893,0.06237821434958428
eat_all,0,ad0c2a47-07f3-4f39-93e4-184b117456c3,Xeno-canto,True,0.3479598311576475,0.10444805067974282
eat_all,0,0881cd4e-e788-4668-b4b3-a8dce94f0306,iNaturalist,True,0.33454254134059147,0.09173946311900026
eat_all,0,e5e0eb45-0623-43f2-9fc6-fdffffdcea69,Xeno-canto,True,0.3014027018262777,0.16612751764315176
eat_all,0,1a705b9e-4b45-4fc0-9ca9-0dc306e7e1e8,Xeno-canto,True,0.3430626378758717,0.09712721205770837
eat_all,0,a50d1daf-2f9a-4f8a-822f-51ad13bbadb4,NatureLM,False,0.33832627877561655,0.11432552810342463
eat_all,0,f56125d7-e8ff-429a-887a-cf6cc7717b3a,Xeno-canto,True,0.3426100960038492,0.10280753410003683
eat_all,0,1bff0b95-7210-4a2d-b0f4-8269923f8144,Xeno-canto,True,0.32198264006077076,0.07987561877978673
eat_all,0,c5a97ecb-3eb2-41e8-82fd-ffd90d062fd7,Xeno-canto,True,0.33571150903441854,0.12087951253727032
eat_all,0,9c65b9d3-98d4-4d13-a705-94529a1c3241,NatureLM,False,0.2132211481894086,0.37411943888013705
eat_all,0,09f37e69-9a9c-416b-9c44-86358a8ac40d,Xeno-canto,True,0.33885907546470967,0.10041224745984897
eat_all,0,6754e8a8-358b-4094-8b60-c013fa7fa5d8,Xeno-canto,True,0.34461322045934173,0.14746217207475806
eat_all,0,4031dcbb-cf15-4625-8794-0a18eba07430,iNaturalist,True,0.34400424624554043,0.16178722062459056
eat_all,0,f86852f7-a734-4245-a146-857bac1d5a7d,iNaturalist,True,0.3186807653355062,0.11084658592728402
eat_all,0,d67a295c-5acf-455b-9e1f-2e7e9b8751f7,Xeno-canto,True,0.30914702396814486,0.18762750907312528
eat_all,0,4bfa106e-19e4-4a55-bee6-bccdae6395f2,Xeno-canto,True,0.34379294192769627,0.1507714181774172
eat_all,0,b7f488dd-4a90-46eb-8d15-2e26c469c741,Xeno-canto,True,0.3310647155746648,0.14510628721224283
eat_all,0,c5fd87a3-5302-492d-bdd6-b742b5cb396b,Xeno-canto,True,0.31704020269972305,0.1400163217946075
eat_all,0,ae52ec88-e2b5-4711-946a-a4cfefdb67c0,iNaturalist,True,0.326183479010815,0.11918578918122796
eat_all,0,38b5e494-6ef7-45a6-8bc6-d889803c202f,Xeno-canto,True,0.3422169858264267,0.06970900988259841
eat_all,0,cd8055b7-c454-409a-b847-53fca842a0ed,Xeno-canto,True,0.31734232216884445,0.16090565687873712
eat_all,0,713a478b-1866-4ec0-9a2a-838d12805843,Xeno-canto,True,0.3072272642188812,0.11439364597711658
eat_all,0,fda78aee-aa4a-4375-be28-331f005d0297,NatureLM,False,0.3720618045767033,0.26732119379137054
eat_all,0,e9bef080-ea2f-4a83-a7f9-6c36320a7b9a,Xeno-canto,True,0.30095172783475993,0.17888780496141263
eat_all,0,028bccfe-4580-40cf-9127-7b283908caf5,Xeno-canto,True,0.38991228002915024,0.11831437535808428
eat_all,0,86ca1665-8ebc-441f-87c0-121b189c432a,Xeno-canto,True,0.31167334757473086,0.09274174971184822
eat_all,0,d4f3df4e-8485-4e95-95ff-f21f6382abfb,Xeno-canto,True,0.32474725707996627,0.10700317995393031
eat_all,0,df8cbea6-9ca8-4947-a792-330de6f059e1,Xeno-canto,True,0.30396212714831133,0.13205269582707918
eat_all,0,e9a8ef71-3906-45ac-965e-ccbb132caa6f,iNaturalist,True,0.30556496915295794,0.28933556459823356
eat_all,0,5cc41868-5483-4ea8-a892-062a57d2d7d0,Xeno-canto,True,0.31364337209313875,0.12266256220028572
eat_all,0,7169c1ff-a981-44f1-af84-f41da149eee2,NatureLM,False,0.3174733433469312,0.13959130191978558
eat_all,0,a70ec7f2-0aef-4022-b54b-81c81b40d45e,Xeno-canto,True,0.33333258409485955,0.1267883562823258
eat_all,0,3c4ce7f6-faf7-4b3c-972d-18a04464be58,Xeno-canto,True,0.3164318254715645,0.10471107470483947
eat_all,0,da51ccbe-bd84-450c-8e48-a2406a977b60,Xeno-canto,True,0.31636412963802135,0.1280358130789318
eat_all,0,21078a26-1dd8-4efa-8db3-29e257096438,iNaturalist,True,0.3166176224197189,0.16541678526754677
eat_all,0,381969a4-254e-46e8-a473-a7aee66653b1,NatureLM,False,0.48383376245719545,0.3450919096063756
eat_all,0,aad98f44-759a-4a72-9b30-5bf077bef385,Animal Sound Archive,True,0.3257560063780312,0.12664911073870366
eat_all,0,c0bb22b8-5fe8-4c8b-a13c-f6761abd1665,WavCaps,False,0.36325120646272224,0.13961557980396724
eat_all,0,8ce5a3bf-5f04-4fc1-86ed-0d193b5d8026,NatureLM,False,0.31936477182713147,0.12152514897983323
eat_all,0,85d6b5cf-22c5-466f-86f0-477c494bfff1,iNaturalist,True,0.2863422148549351,0.2088405777813627
eat_all,0,bf8acb2d-b958-4ffb-9feb-9e89583ac4a7,NatureLM,False,0.2775251748336973,0.30436432546884296
eat_all,0,dffb3b5f-5441-4242-93d7-259ecc0145fb,iNaturalist,True,0.30031733632064145,0.25180307930632645
eat_all,0,3eebc371-e43d-4382-9075-2c24d5298cb0,NatureLM,False,0.3222440235506191,0.11533081662780637
eat_all,0,b3c983b0-8943-45f0-87fd-a09a0469276f,iNaturalist,True,0.3087973303591322,0.13694775668834383
eat_all,0,155b572c-d1b0-4670-83d1-0e0cdaedb625,NatureLM,False,0.2943405368247489,0.12648746898777974
eat_all,0,eef42577-4f66-40f6-9836-b064082e6cb7,iNaturalist,True,0.3142434428290665,0.1273120276141225
eat_all,0,44839bec-6e8d-49fa-9e64-c50c2bad3ff5,iNaturalist,True,0.29058114230489757,0.30824069683090455
eat_all,0,afa092bb-f85d-4a09-9d0e-d1812b9a0227,NatureLM,False,0.4201964026800011,0.23371402091830312
eat_all,0,d2553af2-6bda-42e6-bcad-633058a3ce05,NatureLM,False,0.29779564919330376,0.12422708782823964
eat_all,0,319b430c-7b69-4254-9274-2c98e945fd78,NatureLM,False,0.2950687616790449,0.20766314932400148
eat_all,0,28ef18c3-ad07-49c8-838c-654ead86d6a9,iNaturalist,True,0.32350697754041957,0.15615057791082115
eat_all,0,a462f272-cffc-4dda-8dd4-055c5d4c89f1,WavCaps,False,0.31876161988141577,0.23620447517034165
eat_all,0,0d9f5134-436f-49aa-b1cd-d5ab070e6917,iNaturalist,True,0.3054752874794799,0.11682145832171892
eat_all,0,77fe7099-9ac9-43e8-97a9-05680b0e60d9,WavCaps,False,0.31785559398765817,0.10311071386219625
eat_all,0,0831e3b7-8ca8-4d6a-a12a-b1e18ea91aa0,NatureLM,False,0.3090710202604112,0.11042405372797073
eat_all,0,477f40d1-81d0-4c61-b971-9cbec7552c96,NatureLM,False,0.32384764201954797,0.1636672366231888
eat_all,0,bf728c91-628d-4477-98ec-1006028bbb0b,WavCaps,False,0.29044938629287936,0.2878356903220052
eat_all,0,9576bf10-17fe-4d70-b256-cb074b749282,NatureLM,False,0.41142266364677893,0.12484142579270652
eat_all,0,d90636cf-daa5-4dcf-b0be-a765fd95a5ae,iNaturalist,True,0.3300970882600045,0.06829442339880205
eat_all,0,4a918152-129b-4574-95e4-3553c34c17b9,NatureLM,False,0.2105380964334496,0.39530051385946907
eat_all,0,bd7a882e-95a8-41ad-8400-271e0e80938d,iNaturalist,True,0.3390430281332182,0.09135370163887575
eat_all,0,1653e321-adca-400b-81f7-1544730fd523,NatureLM,False,0.313917550974778,0.11631952746201671
eat_all,0,5d03780d-6ef4-469f-b2be-7d22b11b8a50,iNaturalist,True,0.29768660506226075,0.27426304007737573
eat_all,0,e426f293-f8e3-49bd-82e4-11828c92724e,NatureLM,False,0.30718388067538543,0.11427757716324251
eat_all,0,1abc296c-d293-4b87-baf9-4cf214190f7f,NatureLM,False,0.31251187658744106,0.12234985357962642
eat_all,0,6d0d0205-e1eb-4be7-9cb0-94af70279fe2,iNaturalist,True,0.29098280710358126,0.1995573817009833
eat_all,0,629f1648-8d29-4e5a-940e-79eb0703f101,iNaturalist,True,0.35595312033885934,0.11330404173232587
eat_all,0,7a64772f-5aed-4ef6-9225-640fa177075a,iNaturalist,True,0.35703615298414293,0.09511939336702416
eat_all,0,921825f0-e47e-4fdf-8530-bd859edf9048,NatureLM,False,0.25114435680950586,0.3352952000414555
eat_all,0,73bec562-bea6-4112-97ff-9cd0601c6e2d,iNaturalist,True,0.3127266030093207,0.11185497920835533
eat_all,0,ae81b11d-cdfe-4f8d-8a1d-dc8e0f3249ad,iNaturalist,True,0.3286354356304344,0.18493276995181077
eat_all,0,27d118a4-5eea-4c8b-b3c5-8104d1340887,WavCaps,False,0.3506317892393077,0.13923347283990178
eat_all,0,83465c78-281b-4f56-9a33-ace4ce79838c,Watkins,True,0.3176755127963163,0.15406302088169496
eat_all,0,0f9fc4b0-9460-4f57-b0f2-53caea61f5bd,NatureLM,False,0.29918455806915817,0.16250524351023093
eat_all,0,db9da019-9831-4c00-be40-d3e15f86432a,NatureLM,False,0.399858734149724,0.1324338234419005
eat_all,0,785cba80-d777-4697-8b08-e92f2e65b547,NatureLM,False,0.30713901623317413,0.20108220523348852
eat_all,0,2d5ee0b3-1aa4-426d-bfb4-e10da5f17f85,Watkins,True,0.33799993863838595,0.18695022312695161
eat_all,0,de27cb8b-2eca-49bc-b151-bd77866e897a,WavCaps,False,0.32703612202537463,0.07868862246155461
eat_all,0,75b42f8b-fe51-4fb1-9ff5-9991b5efe28b,iNaturalist,True,0.3311823204576164,0.08877071919698366
eat_all,0,57b43305-03ba-4a46-9bf2-d67b0b5f6dde,NatureLM,False,0.3424357164146241,0.18297726452881038
eat_all,0,a25d96e7-6053-4ac1-bda6-4190e11f087a,NatureLM,False,0.30766427493870446,0.3054132952641215
eat_all,0,5803bdb6-5da8-4ef6-b641-bd4fb2191b23,iNaturalist,True,0.31125527076866333,0.1978573716247329
eat_all,0,748178b4-01ef-4f66-9fd2-51a426ba901d,NatureLM,False,0.3225654460367188,0.28839948574919916
eat_all,0,2d35202a-c249-40f2-9cc6-5beee26338ca,iNaturalist,True,0.308186442829602,0.12528622218654092
eat_all,0,5bcc80dc-e86e-4931-b089-c181346c44b8,WavCaps,False,0.27261943315935466,0.2928773825710139
eat_all,0,19ee1106-5724-4111-afb2-996b9ca09d31,NatureLM,False,0.29493961498579435,0.2511427340569639
eat_all,0,bf449bc6-4274-497e-bf2e-69d7e1eb6ade,WavCaps,False,0.30737912553750646,0.22009861432780237
eat_all,0,11a02b0f-18bc-490b-ac70-3497b873e273,NatureLM,False,0.2846609244032209,0.3022902867856641
eat_all,0,2978c4d5-2820-4b09-810c-348fc5354dbc,iNaturalist,True,0.3021572842720689,0.20797072415941875
eat_all,0,63a007cc-9ee9-49c3-be39-f4fa346b9776,NatureLM,False,0.2970828493695018,0.12721271177618254
eat_all,0,b254bdc5-fc58-436e-b900-c91f57a34163,iNaturalist,True,0.324411603713582,0.08980364615797257
eat_all,0,c05844c0-56fc-48b3-af88-dcb87832b238,NatureLM,False,0.24377771374471596,0.36685581648148363
eat_all,0,de86b4f6-baa5-4086-825e-1536f74d6c9e,iNaturalist,True,0.3062581683028611,0.19056764518197286
eat_all,0,b11cc9b5-e7e8-4b34-a501-695b1b557ee1,iNaturalist,True,0.26737139895871087,0.3053438245876781
eat_all,0,3ded9bf0-b19e-4ac8-96a9-4e85662256a8,iNaturalist,True,0.32751759067103803,0.1592168172569969
eat_all,0,f29f24f0-c2c8-4ec0-b4e2-e834b051d04a,NatureLM,False,0.3672413516585472,0.12819879834082254
eat_all,0,96bb6b75-cd6e-4f93-9c2b-d97b4102b502,NatureLM,False,0.38293167947048784,0.10511709882336014
eat_all,0,5ca1ab61-6044-4152-9cbf-a35fdd8d3bea,iNaturalist,True,0.3061473432782545,0.12227772684351398
eat_all,0,94bd8912-1b44-4a77-9970-93316905bd53,NatureLM,False,0.20784614232059034,0.38874153297378483
