model,layer_idx,metric,n_bootstraps,p05,p50,p95,mean,std
sl_eat_bio_ssl_all,7,mean_l2_norm,30,9.465894353713454,9.468645906390606,9.474450964066405,9.468782751164564,0.0025282961497223072
sl_eat_bio_ssl_all,9,cos_class_aves_vs_mammalia,30,0.4122960866960826,0.4242036024238408,0.43825997345982254,0.42479506660743804,0.00910469013605274
sl_eat_bio_ssl_all,9,cos_order_passer_vs_other_aves,30,0.6785449120881295,0.7278542757658205,0.7664271541210101,0.727160792814644,0.029669899226870692
sl_eat_bio_ssl_all,9,abs_cos_veitch_class_vs_passer_subord,30,0.0060828724564410425,0.06594057281543084,0.14434725176124663,0.06889883095599493,0.04348470075740093
sl_eat_bio_ssl_all,9,species_separability_ratio,30,0.1975065124908661,0.20670097215733146,0.2173423100915103,0.2068582725387774,0.00616914790251708
sl_eat_bio_ssl_all,9,top1_share,30,0.04155723283287902,0.04260654775479619,0.04443054693204482,0.042575096179143616,0.0008495920895234118
sl_eat_bio_ssl_all,9,top10_share,30,0.20486101371302753,0.20867005620425227,0.2107124301099632,0.20821542667864096,0.0018253974486943777
sl_eat_bio_ssl_all,9,mean_l2_norm,30,7.741378579949799,7.74572691441298,7.749605873457154,7.745876283168224,0.002354268067193207
sl_eat_bio_ssl_all,10,cos_class_aves_vs_mammalia,30,0.4883615959288911,0.5147281748463979,0.5485644498928887,0.5156188188185011,0.02357293671507167
sl_eat_bio_ssl_all,10,cos_order_passer_vs_other_aves,30,0.7489648742323267,0.7900669188848877,0.8396148616768451,0.7886743873788358,0.028248456298623326
sl_eat_bio_ssl_all,10,abs_cos_veitch_class_vs_passer_subord,30,0.006547908074469961,0.03623961229132229,0.09463433373156627,0.04201164315469726,0.029017509262209473
sl_eat_bio_ssl_all,10,species_separability_ratio,30,0.19493408847221985,0.2055495018461366,0.21577284460275625,0.2059579395309866,0.006658520561898704
sl_eat_bio_ssl_all,10,top1_share,30,0.054917368280681056,0.05603597513589285,0.0573224324401319,0.05613144167456021,0.000812822074958795
sl_eat_bio_ssl_all,10,top10_share,30,0.23403164405302618,0.23653163073766437,0.23929271576927594,0.23670591899889568,0.001629195850540355
sl_eat_bio_ssl_all,10,mean_l2_norm,30,5.990471474389995,5.9910591089387975,5.99244935835271,5.99132714898782,0.0007186395895201289
