cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.6757875323352629,0.9415909527744905,0.2195180704085417,0.06803697549983133,12,0.044558592166207694,0.2714219298079195,8.263561980716867,eat_all,5,19,19047
0.6665610087757105,0.9249342548130943,0.2904676213582723,0.06719168996560425,12,0.044115021951413966,0.27192123997350953,8.25979108828133,eat_all,5,20,20047
0.6560872433617415,0.9353712348730865,0.25193175234517073,0.07151739714411626,12,0.046094952806367995,0.2727664732978496,8.260722601542065,eat_all,5,21,21047
0.6733616715945356,0.8912957476002461,0.45108644671751014,0.07710246337863723,12,0.04577751719313828,0.270929496060192,8.261469277677028,eat_all,5,22,22047
0.7147599526165032,0.9204682828144526,0.31666047423674076,0.06858519581493147,12,0.04494878952417058,0.27002369352843536,8.258952053623753,eat_all,5,23,23047
0.671541526481494,0.9253782793312026,0.24035057505566476,0.07222682357818595,12,0.046232732547061235,0.27351671996704663,8.261899770717807,eat_all,5,24,24047
0.6555607552791277,0.9103261685366297,0.2912477282990413,0.07439782569669877,12,0.04473029126536232,0.2695055305520119,8.26183442145984,eat_all,5,25,25047
0.6678911711830956,0.9391074203480996,0.23732598562461338,0.06859429888469497,12,0.04527928651310603,0.2727261987941592,8.257487537530883,eat_all,5,26,26047
0.6782725468486592,0.9357206668033209,0.3174306976214415,0.07424322823647365,12,0.044578763674716276,0.2730507528326412,8.259998572379404,eat_all,5,27,27047
0.6610156126835337,0.9150190398397612,0.2826112906982698,0.0729133761385947,12,0.04479456679772537,0.2697466116417514,8.259012580488326,eat_all,5,28,28047
0.648071881334583,0.9355939704682473,0.19390131851103046,0.07885470729238415,12,0.04659170527698804,0.270389153237367,8.26112394547692,eat_all,5,29,29047
0.5325228197642848,0.8475031442645496,0.37117377214444003,0.08580062438149993,12,0.03899113314774739,0.23491858868193913,9.149626065803309,eat_all,7,0,49
0.5403088093175212,0.8095826784753102,0.28214437737856896,0.08817323099193144,12,0.03927606441711212,0.23248658034230318,9.149543498010308,eat_all,7,1,1049
0.5528481367352276,0.8171780231147148,0.2121295754640182,0.10125105833290049,12,0.038995101180607276,0.23213438800506522,9.151004410454448,eat_all,7,2,2049
0.4973358965440968,0.8326377168526691,0.30117920856980085,0.08078721822245533,12,0.040629296603760516,0.23415500885115426,9.149543145315423,eat_all,7,3,3049
0.49104019973904645,0.857160812560444,0.1980042378427483,0.10130157010318305,12,0.040457491309764795,0.23303995957011706,9.149735971706892,eat_all,7,4,4049
0.5413992250834888,0.841634311459418,0.31583970117862314,0.08485496420940004,12,0.0392647816690998,0.23391512852307622,9.150856811441884,eat_all,7,5,5049
0.5000194474561978,0.8229484508824143,0.31034428461548497,0.08415541240169365,12,0.0382717990900431,0.2324593245704654,9.151858027466066,eat_all,7,6,6049
0.5189452234917866,0.8255535409839716,0.3669443177296956,0.09422362941418412,12,0.039150097740311536,0.2334591853936531,9.1525638263296,eat_all,7,7,7049
0.5212065913436695,0.8678014859555965,0.1595196610982372,0.0978490182966314,12,0.03995569027200366,0.2325361353787707,9.151831734580385,eat_all,7,8,8049
0.49594912023350346,0.8100782072070194,0.24427800640009237,0.08641611377710484,12,0.03774583366166262,0.2307230569117881,9.155764164651384,eat_all,7,9,9049
0.5125419406494524,0.8888863026419923,0.3306357321434335,0.09628475338050992,12,0.040342886651508536,0.23464197227454464,9.153892150107724,eat_all,7,10,10049
0.49254230621952794,0.8561337587678954,0.23120870984062397,0.09975776976132054,12,0.03911160779220952,0.23173992694563575,9.151062412429823,eat_all,7,11,11049
0.5476807614280339,0.8645685787994246,0.3609945669806427,0.09774008604325066,12,0.03983762115144177,0.23633000185978448,9.149226506638458,eat_all,7,12,12049
0.5171770668077075,0.8215916873522466,0.18065290705651796,0.10198875673667829,12,0.0388943714329879,0.23265947355517053,9.149111188709044,eat_all,7,13,13049
0.5348006623111125,0.8246568083445428,0.4491552177245085,0.09349782690347509,12,0.039589764327274415,0.23443672502201432,9.151508312386301,eat_all,7,14,14049
0.5275006164466844,0.8424105991479094,0.12885864863443292,0.09299067628212061,12,0.03886569896757898,0.2318698143420819,9.152338995040239,eat_all,7,15,15049
0.5179166218335798,0.8653618202837728,0.18703841191368123,0.09350502866939425,12,0.039338266594275424,0.23363044559081564,9.149415171218823,eat_all,7,16,16049
