model,layer_idx,source,n_clips,n_frames,effective_rank,participation_ratio,mle_id_k20,is_bio
sl_eat_all_ssl_all,11,Xeno-canto,100,5000,47.45528031849259,10.095355486632958,7.606570275591473,True
sl_eat_all_ssl_all,11,iNaturalist,100,5000,47.98342190423617,10.451987410909778,7.392987931965075,True
sl_eat_all_ssl_all,12,Animal Sound Archive,100,5000,9.782497610271733,2.493981986605181,6.904093553704705,True
sl_eat_all_ssl_all,12,NatureLM,100,5000,7.153915899846435,2.1173707995532713,4.680260141702649,False
sl_eat_all_ssl_all,12,Watkins,100,5000,21.514919357061647,4.853806691333114,1.947182226620129,True
sl_eat_all_ssl_all,12,WavCaps,100,5000,10.869334494020151,2.605819870371688,6.692062064468354,False
sl_eat_all_ssl_all,12,Xeno-canto,100,5000,9.644263287228881,2.4187510122969478,6.969694099412167,True
sl_eat_all_ssl_all,12,iNaturalist,100,5000,8.281538347363051,2.2384870678422915,7.511847436259893,True
sl_eat_bio_ssl_all,0,Animal Sound Archive,100,5000,17.12627873726417,6.064779788149974,6.549526919814178,True
sl_eat_bio_ssl_all,0,NatureLM,100,5000,18.552395747082127,7.613178453153189,3.071026949214713,False
sl_eat_bio_ssl_all,0,Watkins,100,5000,16.15473102082562,5.946440195579843,2.555041992933826,True
sl_eat_bio_ssl_all,0,WavCaps,100,5000,17.642276971433,6.818372608289132,6.1101235213488705,False
sl_eat_bio_ssl_all,0,Xeno-canto,100,5000,15.83077331098349,5.480335267149039,10.800854592227942,True
sl_eat_bio_ssl_all,0,iNaturalist,100,5000,16.295009002025836,5.88389431109277,9.207933903998283,True
sl_eat_bio_ssl_all,1,Animal Sound Archive,100,5000,58.93072664225224,28.905963893745774,11.139238137619145,True
sl_eat_bio_ssl_all,1,NatureLM,100,5000,54.873076850689024,26.776811218763303,7.133468499899277,False
sl_eat_bio_ssl_all,1,Watkins,100,5000,49.505968449771544,19.942061611642902,2.1865009538943094,True
sl_eat_bio_ssl_all,1,WavCaps,100,5000,60.86982408573603,29.776619883053566,12.120793953094246,False
sl_eat_bio_ssl_all,1,Xeno-canto,100,5000,60.988165463931075,29.674109241292154,11.474365749210225,True
sl_eat_bio_ssl_all,1,iNaturalist,100,5000,59.08446938517638,28.875437115113336,11.367857070202009,True
sl_eat_bio_ssl_all,2,Animal Sound Archive,100,5000,94.99708188710933,52.18422132206771,15.357546037775858,True
sl_eat_bio_ssl_all,2,NatureLM,100,5000,81.08174225354452,37.57609895073692,8.85166679961665,False
sl_eat_bio_ssl_all,2,Watkins,100,5000,87.57066194631165,44.93748468707871,2.344302429421543,True
sl_eat_bio_ssl_all,2,WavCaps,100,5000,100.64291413391248,54.671996531137324,14.72394234748422,False
sl_eat_bio_ssl_all,2,Xeno-canto,100,5000,98.81504806171867,54.99169465718239,16.538839466147312,True
sl_eat_bio_ssl_all,2,iNaturalist,100,5000,96.25967329097283,53.671314837666415,15.359885675663762,True
sl_eat_bio_ssl_all,3,Animal Sound Archive,100,5000,118.40658161718486,62.61695027527462,16.594855253766667,True
sl_eat_bio_ssl_all,3,NatureLM,100,5000,104.08871062627024,48.46495893097032,8.989867643968662,False
